sheet,row_id,Chagatai (chg_Arab),Chagatai Latin (chg_Latn),English (eng_Latn),Kazakh (kaz_Cyrl),Russian (rus_Cyrl),Uzbek (uzn_Latn),Turkish (tur_Latn),source_text,source_lang,type,length,Unnamed: 0
Ch 13,101,مدفون,medfūn,buried,жерленген,похороненный,madfun,medfun,medfūn,chg,word,1,
Ch 13,102,دفن,däfn,burial,жерлеу,похороны,dafn,defin,däfn,chg,word,1,
Ch 13,103,خلايق,ḫalāyıq,people,халық,народ,xaloyiq,halayık,ḫalāyıq,chg,word,1,
Ch 13,104,عظيم,ʿaẓı̇̄m,grand,зор,великий,azim,azim,ʿaẓı̇̄m,chg,word,1,
Ch 13,105,معبد,maʿbad,place of worship,ғибадатхана,место поклонения,ma'bad,mabet,maʿbad,chg,word,1,
Ch 13,106,تواريخ,tawārı̇̄ḫ,histories,тарихтар,истории,avorix,tarihler,tawārı̇̄ḫ,chg,word,1,
Ch 13,107,تفاسير,täfāsı̇̄r,commentaries,тәпсірлер,комментарии,tafosir,tefsirler,täfāsı̇̄r,chg,word,1,
Ch 13,108,مبسوط,mabsūṭ,detailed,егжей-тегжейлі,подробный,mabsut,mabsut,mabsūṭ,chg,word,1,
Ch 13,109,اخبار,aḫbār,news,хабарлар,новости,axbor,ahbar,aḫbār,chg,word,1,
Ch 13,110,خبر,ḫabar,news,хабар,новость,xabar,haber,ḫabar,chg,word,1,
Ch 13,111,غريب,ǧarı̇̄b,strange,ғарип (таңқаларлық),странный,g'arib,garip,ǧarı̇̄b,chg,word,1,
Ch 13,112,کتاب,kitāb,book,кітап,книга,kitob,kitap,kitāb,chg,word,1,
Ch 13,113,کتوب,kutūb,books,кітаптар,книги,kutub,kütüp,kutūb,chg,word,1,
Ch 13,114,مکتوب,mektūb,written,жазылған,написанный,maktub,mektup,mektūb,chg,word,1,
Ch 13,115,مکتب,mekteb,school,мектеп,школа,maktab,mektep,mekteb,chg,word,1,
Ch 13,116,مکاتبە,mukātebe,correspondence,хат алмасу,переписка,mukotaba,mükatebe,mukātebe,chg,word,1,
Ch 13,117,کاتب,kātib,scribe,хатшы,писец,kotib,katip,kātib,chg,word,1,
Ch 13,118,کتابة,kitābeten,in writing,жазбаша,письменно,kitobatan,kitabeten,kitābeten,chg,word,1,
Ch 13,119,کتبتە,katabtuhu,I wrote,жаздым,я написал,katabtuhu,yazdım,katabtuhu,chg,word,1,
Ch 13,120,وقف,waqf,pious endowment,уақып,благотворительный фонд,vaqf,vakıф,waqf,chg,word,1,
Ch 13,121,اوقاف,awqāf,pious endowments,уақыптар,благотворительные фонды,avqof,evkaf,awqāf,chg,word,1,
Ch 13,122,ولد,walad,son,ұл,сын,valad,velet,walad,chg,word,1,
Ch 13,123,اولاد,äwlād,progeny,ұрпақтар,потомство,avlod,evlat,äwlād,chg,word,1,
Ch 13,124,حد,ḥadd,boundary,шек,граница,had,hat,ḥadd,chg,word,1,
Ch 13,125,حدود,ḥudūd,boundaries,шекаралар,границы,hudud,hudut,ḥudūd,chg,word,1,
Ch 13,126,علم,ʿilm,knowledge,ғылым,знание,ilm,ilim,ʿilm,chg,word,1,
Ch 13,127,علوم,ʿulūm,knowledge,ғылымдар,знания,ulum,ulum,ʿulūm,chg,word,1,
Ch 13,128,فن,fänn,science,пән,наука,fan,fen,fänn,chg,word,1,
Ch 13,129,فنون,fünūn,sciences,пәндер,науки,funun,fünun,fünūn,chg,word,1,
Ch 13,130,تاريخ,tārı̇̄ḫ,history,тарих,история,tarix,tarih,tārı̇̄ḫ,chg,word,1,
Ch 14,9,حافظ الدين,Ḥāfiẓuʾd-dı̇̄n,Hafiz ud-Din,Хафизуддин,Хафизуддин,Hofizuddin,Hafızüddin,Ḥāfiẓuʾd-dı̇̄n,chg,word,1,
Ch 14,10,اسم,ism,name,есім,имя,ism,isim,ism,chg,word,1,
Ch 14,11,مولانا,Mawlānā,master,Мәулана,Господин,Mavlono,Mevlana,Mawlānā,chg,word,1,
Ch 14,12,جمال الدين,camāluʾd-dı̇̄n,Jamal ud-Din,Жамалуддин,Джамалуддин,Jamoluddin,Cemalüddin,camāluʾd-dı̇̄n,chg,word,1,
Ch 14,15,اطلغ,aṭlıq,named,атты,по имени,otliq,adlı,aṭlıq,chg,word,1,
Ch 14,16,مريد,mürı̇̄d,disciple,мүрид,мюрид,murid,mürit,mürı̇̄d,chg,word,1,
Ch 14,17,ايکولان,ékawlän,the two of them,екеуі,они вдвоем,ikkovlon,ikisi,ékawlän,chg,word,1,
Ch 14,18,ايکولان,ékawlän,the two of us,біз екеуміз,мы вдвоем,biz ikkovlon,ikimiz,ékawlän,chg,word,1,
Ch 14,19,ايکولان,ékawlän,the two of you,сіздер екеуіңіз,вы вдвоем,siz ikkovlon,ikiniz,ékawlän,chg,word,1,
Ch 14,20,بيابان,biyābān,wasteland,иен дала,пустыня,biyobon,çöl,biyābān,chg,word,1,
Ch 14,23,باديە,bādiya,wilderness,шөл дала,степь,bodiya,vadi,bādiya,chg,word,1,
Ch 14,25,نجند,neçend,many,қаншама,несколько,nechand,nice,neçend,chg,word,1,
Ch 14,26,نمايان,nämāyān,apparent,көрінетін,видимый,namoyon,görünen,nämāyān,chg,word,1,
Ch 14,27,عجايب,ʿacāyib,strange,ғажайып,странный,ajoyib,acayip,ʿacāyib,chg,word,1,
Ch 14,28,عجايب,ʿacāyib,wondrous,ғажайып,удивительный,ajoyib,harika,ʿacāyib,chg,word,1,
Ch 14,29,بلند,bäländ,tall,биік,высокий,baland,yüksek,bäländ,chg,word,1,
Ch 14,34,تارت,tart-,to be rooted in the ground,тамыр жаю,укореняться,tort-,kök sal-,tart-,chg,word,1,
Ch 14,35,تارت,tart-,to pull,тарту,тянуть,tort-,çek-,tart-,chg,word,1,
Ch 14,36,تارت,tart-,to suffer,зардап шегу,страдать,tort-,çek-,tart-,chg,word,1,
Ch 14,53,کج,keç,late,кеш,поздно,kech,geç,keç,chg,word,1,
Ch 14,54,انديشە,ändı̇̄şä,worry,уайым,беспокойство,andisha,endişe,ändı̇̄şä,chg,word,1,
Ch 14,55,بيکانە,bı̇̄gāne,foreigner,бөгде,иностранец,begona,yabancı,bı̇̄gāne,chg,word,1,
Ch 14,56,عاقل,ʿāqıl,intelligent,ақылды,умный,oqil,akıllı,ʿāqıl,chg,word,1,
Ch 14,58,قون,qon-,to sleep,қону,ночевать,qon-,konmak,qon-,chg,word,1,
Ch 14,59,يارو,yaru-,to light up,жарық болу,светлеть,yori-,aydınlanmak,yaru-,chg,word,1,
Ch 14,60,يارو,yaru-,to shine,жарқырау,сиять,yori-,parlamak,yaru-,chg,word,1,
Ch 14,61,قوف,qof-,to get up from sleep,ұйқыдан тұру,вставать,qo‘p-,kalkmak,qof-,chg,word,1,
Ch 14,63,تکيەکاە,takyagāh,place of refuge,паналайтын жер,убежище,takyagoh,sığınak,takyagāh,chg,word,1,
Ch 14,65,ملاحظە,mulāḥaẓa,observation,байқау,наблюдение,mulohaza,mülahaza,mulāḥaẓa,chg,word,1,
Ch 14,66,بدکردار,bäd-kirdār,an evildoer,жауыз,злодей,badkirdor,kötü huylu,bäd-kirdār,chg,word,1,
Ch 14,67,بدافعال,bäd-äfʿāl,bad in actions,қылығы жаман,дурного поведения,badahloq,kötü amelli,bäd-äfʿāl,chg,word,1,
Ch 14,68,ظاهر,ẓāhir,clear,анық,ясный,zohir,zahir,ẓāhir,chg,word,1,
Ch 14,69,ظاهر,ẓāhir,apparent,айқын,очевидный,zohir,açık,ẓāhir,chg,word,1,
Ch 14,70,تون,tün,night,түн,ночь,tun,tün,tün,chg,word,1,
Ch 14,71,حصە,ḥaṣṣa,part,бөлік,часть,hissa,hisse,ḥaṣṣa,chg,word,1,
Ch 14,72,حصە,ḥaṣṣa,section,тарау,раздел,hissa,kısım,ḥaṣṣa,chg,word,1,
Ch 14,73,اولقي,äwwelqı,first,алғашқы,первый,avvalgi,evvelki,äwwelqı,chg,word,1,
Ch 14,74,اولقي,äwwelqı,original,әуелгі,исходный,avvalgi,asıl,äwwelqı,chg,word,1,
Ch 14,75,اولقي,äwwelqı,previous,алдыңғы,предыдущий,avvalgi,önceki,äwwelqı,chg,word,1,
Ch 14,76,اويقولا,uyqula-,to sleep,ұйықтау,спать,uyqula-,uyumak,uyqula-,chg,word,1,
Ch 14,77,طاعت,ṭāʿat,obedience,ғибадат,покорность,toat,itaat,ṭāʿat,chg,word,1,
Ch 14,78,صبح,ṣubḥ,early morning,таң,раннее утро,subh,sabah,ṣubḥ,chg,word,1,
Ch 14,79,صبح,ṣubḥ,dawn,таң,рассвет,subh,tan,ṣubḥ,chg,word,1,
Ch 14,80,قرآن,Qurʾān,the Qur’ān,Құран,Коран,Qur’on,Kur’an,Qurʾān,chg,word,1,
Ch 14,81,اوقو,oqu-,to read,оқу,читать,o‘qi-,okumak,oqu-,chg,word,1,
Ch 14,82,دنياليق,dunyālıq,possessions,дүние-мүлік,имущество,dunyoliq,dünyalık,dunyālıq,chg,word,1,
Ch 14,83,جاي نماز,cāynamāz,prayer rug,жайнамаз,молитвенный коврик,joynamoz,seccade,cāynamāz,chg,word,1,
Ch 14,84,ابريق,ibriq,ewer,құман,кувшин,obdasta,ibrik,ibriq,chg,word,1,
Ch 14,85,ابريق,ibriq,jug,құмыра,кувшин,ko‘za,sürahi,ibriq,chg,word,1,
Ch 14,86,ايري,ayrı,of the loins,бел,поясница,bel,bel,ayrı,chg,word,1,
Ch 14,87,لباس,libās,clothing,киім,одежда,libos,elbise,libās,chg,word,1,
Ch 14,88,جول,çūl,loins,ескі,лохмотья,julida,pejmürde,çūl,chg,word,1,
Ch 14,89,موي,mūy,hairy,түкті,волосатый,muyli,tüylü,mūy,chg,word,1,
Ch 14,90,کلاە,kulāh,hat,бөрік,шапка,kuloh,külah,kulāh,chg,word,1,
Ch 14,91,اشتها,iştahā,wish,тәбет,желание,ishtaha,iştah,iştahā,chg,word,1,
Ch 14,92,اشتها,iştahā,desire,қалау,страсть,ishtaha,arzu,iştahā,chg,word,1,
Ch 14,93,تيلا,tile-,to ask for,тілеу,просить,tila-,dilemek,tile-,chg,word,1,
Ch 14,94,ناموس,nāmūs,law,заң,закон,nomus,yasa,nāmūs,chg,word,1,
Ch 14,95,ناموس,nāmūs,honor,ар-намыс,честь,nomus,namus,nāmūs,chg,word,1,
Ch 14,96,ناموس,nāmūs,hidden deceit,жасырын қулық,скрытый обман,nomus,gizli hile,nāmūs,chg,word,1,
Ch 14,98,حمد,ḥamd,praise,мадақ,хвала,hamd,hamd,ḥamd,chg,word,1,
Ch 14,99,ثناء,s̱anāʾ,praise,мадақ,восхваление,sano,sena,s̱anāʾ,chg,word,1,
Ch 14,100,ذکر,ẕikr,remembrance,зікір,поминание,zikr,zikir,ẕikr,chg,word,1,
Ch 14,101,ذکر,ẕikr,Sufi recitation of the name of God,зікір,суфийское радение,zikr,zikir,ẕikr,chg,word,1,
Ch 14,102,تسبيح,täsbı̇̄ḥ,praise of God,тәсбийх,прославление Бога,tasbeh,tesbih,täsbı̇̄ḥ,chg,word,1,
Ch 14,131,احوال,aḥwāl,situation,жағдай,положение,ahvol,ahval,aḥwāl,chg,word,1,
Ch 14,133,شونجە,şunça,in this way,сонша,столько,shuncha,şunca,şunça,chg,word,1,
Ch 14,134,شونجە,şunça,to this extent,осыншама,до такой степени,shuncha,bunca,şunça,chg,word,1,
Ch 14,135,بخارا,Buḫārā,the city of Bukhara,Бұхара,Бухара,Buxoro,Buhara,Buḫārā,chg,word,1,
Ch 14,136,يکيت,yigit,young man,жігіт,парень,yigit,yiğit,yigit,chg,word,1,
Ch 14,137,يکيت,yigit,cavalryman,сарбаз,воин,yigit,süvari,yigit,chg,word,1,
Ch 14,138,کوشە,kuşa,corner,бұрыш,угол,go‘sha,köşe,kuşa,chg,word,1,
Ch 14,140,وطن,waṭan,homeland,отан,родина,vatan,vatan,waṭan,chg,word,1,
Ch 14,141,سر حساب,särḥisāb,accounting,есеп алу,учет,sarhisob,hesap,särḥisāb,chg,word,1,
Ch 14,145,خيرە,ḫayra,beneficent,қайырлы,благой,xayrli,hayırlı,ḫayra,chg,word,1,
Ch 14,146,احسان,iḥsān,benevolent deed,жақсылық,благодеяние,ehson,ihsan,iḥsān,chg,word,1,
Ch 14,147,شراب,şarāb,wine,шарап,вино,sharob,şarap,şarāb,chg,word,1,
Ch 14,148,ايمان,ı̇̄mān,the faith,иман,вера,iymon,iman,ı̇̄mān,chg,word,1,
Ch 14,149,سوزلا,sözle-,to speak,сөйлеу,говорить,so‘zla-,söylemek,sözle-,chg,word,1,
Ch 14,150,کبران,kibrān,great,ұлы,великий,kibron,büyük,kibrān,chg,word,1,
Ch 14,151,چارلا,çarla-,to invite,шақыру,звать,chorla-,çağırmak,çarla-,chg,word,1,
Ch 14,152,سور,sor-,to ask,сұрау,спрашивать,so‘ra-,sormak,sor-,chg,word,1,
Ch 14,153,نچوک,neçük,what kind of,қандай,какой,nechuk,nice,neçük,chg,word,1,
Ch 14,154,مذهب,maẕhab,school of jurisprudence within Islam,мазхаб,мазхаб,mazhab,mezhep,maẕhab,chg,word,1,
Ch 14,155,ملت,millet,sect,ұлт,нация,millat,millet,millet,chg,word,1,
Ch 14,156,ملت,millet,religious community,қауым,религиозная община,millat,ümmet,millet,chg,word,1,
Ch 14,157,عالم,ʿālim,scholar,ғалым,ученый,olim,âlim,ʿālim,chg,word,1,
Ch 14,176,سلطان,sulṭān,sultan,сұлтан,султан,sulton,sultan,sulṭān,chg,word,1,
Ch 14,178,لقب,laqab,what someone is known as,лақаб,прозвище,laqab,lakap,laqab,chg,word,1,
Ch 14,179,لقب,laqab,a title,атақ,титул,laqab,unvan,laqab,chg,word,1,
Ch 14,180,لقب,laqab,nickname,бүркеншік ат,кличка,laqab,takma ad,laqab,chg,word,1,
Ch 14,181,زيور,zīwar,adorned with gems,Зивар,Зивар,Zevar,Ziver,zīwar,chg,word,1,
Ch 14,182,شاه,şāh,shah,шах,шах,shoh,şah,şāh,chg,word,1,
Ch 14,183,کتيک,Katik,of Katak,Катаки,из Катака,Katakiy,Kateki,Katik,chg,word,1,
Ch 14,184,قايداغ,qaydaǧ,what kind of thing,қандай,какой,qanday,ne tür,qaydaǧ,chg,word,1,
Ch 14,185,اوخشە,oḫşa,similar to,ұқсау,быть похожим,o‘xsha-,benzemek,oḫşa,chg,word,1,
Ch 14,186,اوخشە,oḫşa-,to resemble,ұқсау,напоминать,o‘xsha-,andırmak,oḫşa-,chg,word,1,
Ch 14,188,سادە,sādä,simple,қарапайым,простой,sodda,sade,sādä,chg,word,1,
Ch 14,189,مخلوق,maḫlūq,creation of God,мақұлық,творение,maxluq,mahluk,maḫlūq,chg,word,1,
Ch 14,190,مخلوق,maḫlūq,living creature,тіршілік иесі,живое существо,maxluq,yaratık,maḫlūq,chg,word,1,
Ch 14,193,مصلحت,maṣlaḥat,advice,кеңес,совет,maslahat,nasihat,maṣlaḥat,chg,word,1,
Ch 14,194,مصلحت,maṣlaḥat,discussion,мәслихат,обсуждение,maslahat,meşveret,maṣlaḥat,chg,word,1,
Ch 15,15,جلاليت,calāliyat,magnificence,Ұлылық (жалалият),Величие,Jaloliyat,Celal (ululuk),calāliyat,chg,word,1,
Ch 15,16,صفت,ṣıfat,manner,Сипат,Качество (облик),Sifat,Sıfat,ṣıfat,chg,word,1,
Ch 15,17,علاج,ʿilāc,remedy,Ем (шара),Лекарство (средство),Iloj,İlaç (çare),ʿilāc,chg,word,1,
Ch 15,18,علاج,ʿilāc,cure,Ем (шара),Лечение,Iloj,Çare,ʿilāc,chg,word,1,
Ch 15,19,علاج,ʿilāc,way,Жол (тәсіл),Способ,Iloj,Yol (yöntem),ʿilāc,chg,word,1,
Ch 15,20,علاج,ʿilāc,means to achieve an end,Амал,Средство достижения цели,Iloj,Vasıta,ʿilāc,chg,word,1,
Ch 15,21,علاج,ʿilāc,alternative,Балама,Альтернатива,Iloj,Alternatif,ʿilāc,chg,word,1,
Ch 15,22,عزت,ʿizzet,glory,Ізет,Почет (слава),Izzat,İzzet,ʿizzet,chg,word,1,
Ch 15,23,تخت,taḫt,throne,Тақ,Трон,Taxt,Taht,taḫt,chg,word,1,
Ch 15,24,بزرگوار,buzurkwār,great,Ұлы,Великий,Buzurgvor,Büzürgvar (yüce),buzurkwār,chg,word,1,
Ch 15,25,بزرگوار,buzurkwār,the great one,Ұлы тұлға,Великая личность,Buzurgvor,Büyük zat,buzurkwār,chg,word,1,
Ch 15,26,اونک,oñ,right,Оң,Правый,O‘ng,Sağ,oñ,chg,word,1,
Ch 15,27,فهلوان,fahlawān,hero,Палуан,Богатырь,Pahlavon,Pehlivan,fahlawān,chg,word,1,
Ch 15,28,فهلوان,fahlawān,champion,Батыр,Герой,Pahlavon,Şampiyon,fahlawān,chg,word,1,
Ch 15,29,تخت نشين,taḫt-nişı̇̄n,attending the throne,Тақта отырушы,Восседающий на троне,Taxtnishin,Tahtta oturan,taḫt-nişı̇̄n,chg,word,1,
Ch 15,30,سول,sol,left,Сол,Левый,Sol,Sol,sol,chg,word,1,
Ch 15,31,کرسى,kurs,chair,Күрсі (орындық),Стул (трон),Kursi,Kürsü (sandalye),kurs,chg,word,1,
Ch 15,32,زرين,zärrı̇̄n,golden,Алтын,Золотой,Zarrin,Zerrin (altın),zärrı̇̄n,chg,word,1,
Ch 15,34,مسند نشين,mäsnäd-nişn,in the seat of honor,Төрде отырушы,Восседающий на почетном месте,Masnadnishin,Başköşede oturan,mäsnäd-nişn,chg,word,1,
Ch 15,35,سان,sān,number,Сан,Число,Son,Sayı,sān,chg,word,1,
Ch 15,36,سان,sān,count,Есеп,Счет,Son,Hesap,sān,chg,word,1,
Ch 15,38,القصّه,äl-qiṣṣa,Back to our story,Қысқасы,Короче говоря,Alqissa,Elhasıl (kıssadan hisse),äl-qiṣṣa,chg,word,1,
Ch 15,39,مقصود,maqṣūd,goal,Мақсат,Цель,Maqsud,Maksat,maqṣūd,chg,word,1,
Ch 15,40,مقصود,maqṣūd,intention,Ниет,Намерение,Maqsud,Niyet,maqṣūd,chg,word,1,
Ch 15,41,مدعّا,mudaʿā,reason,Мұрат (себеп),Причина (повод),Muddao,Müddaa (meram),mudaʿā,chg,word,1,
Ch 15,43,سير,seyr,travel,Саяхат,Путешествие,Sayr,Seyir (gezi),seyr,chg,word,1,
Ch 15,44,حاجت مند,ḥācetmend,in need,Мұқтаж,Нуждающийся,Hojatmand,Hacet sahibi (muhtaç),ḥācetmend,chg,word,1,
Ch 15,45,مستمند,mustmand,unfortunate,Бейшара,Несчастный,Mustmand,Müstemend (biçare),mustmand,chg,word,1,
Ch 15,46,ضلالت,ẓalālet,error,Адасушылық,Заблуждение,Zalolat,Delalet (sapıklık),ẓalālet,chg,word,1,
Ch 15,47,سال,sal-,to place,Салу,Класть (помещать),Sol-,Salmak (koymak),sal-,chg,word,1,
Ch 15,48,سال,sal-,to put,Қою,Ставить,Sol-,Koymak,sal-,chg,word,1,
Ch 15,49,کوندور,köndür-,to persuade,Көндіру,Убеждать,Ko‘ndir-,İkna etmek (döndürmek),köndür-,chg,word,1,
Ch 15,50,جواب,cawāb,reply,Жауап,Ответ,Javob,Cevap,cawāb,chg,word,1,
Ch 15,51,جواب,cawāb,answer,Жауап,Отклик,Javob,Yanıt,cawāb,chg,word,1,
Ch 15,52,فهو المراد,fähwuʾl-murād,a desired outcome,Мақсаттың орындалуы,Желаемый результат,Fahvu-l-murod,Muradın hasıl olması,fähwuʾl-murād,chg,word,1,
Ch 15,56,بد,bäd,bad,Жаман,Плохой,Bad,Bed (kötü),bäd,chg,word,1,
Ch 15,57,باس,bas-,to cover,Басу,Покрывать (давить),Bos-,Basmak,bas-,chg,word,1,
Ch 15,58,باس,bas-,to press,Басу,Нажимать,Bos-,Bastırmak,bas-,chg,word,1,
Ch 15,59,غاي من,-ǧaymen,I shall,-ғаймын,-ну-ка я (будущее время),-g‘ayman,-ayım (yapayım),-ǧaymen,chg,word,1,
Ch 15,60,غاي مز,-ǧaymız,we shall,-ғаймыз,-ну-ка мы (будущее время),-g‘aymiz,-alım (yapalım),-ǧaymız,chg,word,1,
Ch 15,61,غاي سيز,-ǧaysız,you shall,-ғайсыз,вы (будущее время),-g‘aysiz,-asınız,-ǧaysız,chg,word,1,
Ch 15,62,غاي سيزلار,-ǧaysızlar,you shall,-ғайсыздар,"вы (мн.ч., будущее время)",-g‘aysizlar,-asınızlar,-ǧaysızlar,chg,word,1,
Ch 15,63,غاى سن,-ǧaysen,you shall,-ғайсың,ты (будущее время),-g‘aysan,-asın,-ǧaysen,chg,word,1,
Ch 15,64,غاى,-ǧay,he shall,-ғай,он (будущее время),-g‘ay,-a (yapa),-ǧay,chg,word,1,
Ch 15,65,غاى,-ǧay,she shall,-ғай,она (будущее время),-g‘ay,-a (yapa),-ǧay,chg,word,1,
Ch 15,66,غاى,-ǧay,it shall,-ғай,оно (будущее время),-g‘ay,-a (yapa),-ǧay,chg,word,1,
Ch 15,67,غايلار,-ǧaylar,they shall,-ғайлар,они (будущее время),-g‘aylar,-alar (yapalar),-ǧaylar,chg,word,1,
Ch 15,68,کاي من,-geymen,I shall,-геймін,я (будущее время),-gayman,-eyim,-geymen,chg,word,1,
Ch 15,69,کاي میز,-geymiz,we shall,-гейміз,мы (будущее время),-gaymiz,-elim,-geymiz,chg,word,1,
Ch 15,70,کايسيز,-geysiz,you shall,-гейсіз,вы (будущее время),-gaysiz,-esiniz,-geysiz,chg,word,1,
Ch 15,71,کاي سيزلار,-geysizler,you shall,-гейсіздер,"вы (мн.ч., будущее время)",-gaysizlar,-esinizler,-geysizler,chg,word,1,
Ch 15,72,کاي سن,-geysen,you shall,-гейсің,ты (будущее время),-gaysan,-esin,-geysen,chg,word,1,
Ch 15,73,کاى,-gey,he shall,-гей,он (будущее время),-gay,-e,-gey,chg,word,1,
Ch 15,74,کاى,-gey,she shall,-гей,она (будущее время),-gay,-e,-gey,chg,word,1,
Ch 15,75,کاى,-gey,it shall,-гей,оно (будущее время),-gay,-e,-gey,chg,word,1,
Ch 15,76,کايلار,-geyler,they shall,-гейлер,они (будущее время),-gaylar,-eler,-geyler,chg,word,1,
Ch 15,83,تور,tur-,to be,Тұру,Быть (стоять),Tur-,Durmak (olmak),tur-,chg,word,1,
Ch 15,98,کوم,köm-,to bury,Көму,Хоронить,Ko‘m-,Gömmek,köm-,chg,word,1,
Ch 15,99,کومال,kömel-,to be buried,Көмілу,Быть похороненным,Ko‘mal-,Gömülmek,kömel-,chg,word,1,
Ch 15,100,شهرستان,şahristān,town and its inhabitants,Шаһарстан (қала жұрты),Город и его жители,Shahriston,Şehristan (şehir halkı),şahristān,chg,word,1,
Ch 15,103,کورون,körün-,to be seen,Көріну,Виднеться,Ko‘rin-,Görünmek,körün-,chg,word,1,
Ch 15,104,کورون,körün-,to be visible,Көзге түсу,Быть видимым,Ko‘rin-,Gözükmek,körün-,chg,word,1,
Ch 15,105,فست,fast,low,Төмен,Низкий,Past,Alçak (pest),fast,chg,word,1,
Ch 15,106,يکسان,yeksān,singular,Бірдей,Одинаковый,Yakson,Yeksan (bir),yeksān,chg,word,1,
Ch 15,107,ياران,yārān,friends,Жарандар (достар),Друзья,Yoronlar,Yarenler (dostlar),yārān,chg,word,1,
Ch 15,108,قسى,qaysı,,Қайсы,Какой,Qaysi,Hangi (kaysı),qaysı,chg,word,1,
Ch 15,109,فرمان بردار,färmān-bärdār,obedient,Пәрменбар (бағынушы),Послушный,Farmonbardor,Fermanber (itaatkâr),färmān-bärdār,chg,word,1,
Ch 15,110,فرمان بردار,färmān-bärdār,order-taking,Әмірді орындаушы,Исполнитель приказа,Farmonbardor,Emir kulu,färmān-bärdār,chg,word,1,
Ch 15,112,توجە,tawaccuh,setting out for,Тәуежже (бет бұру),Обращение (внимание),Tavajjuh,Teveccüh (yönelme),tawaccuh,chg,word,1,
Ch 15,113,توجە,tawaccuh,heading,Бағытталу,Направление,Tavajjuh,Yöneliş,tawaccuh,chg,word,1,
Ch 15,114,توجە,tawaccuh,taking care,Назар аудару,Уделять внимание,Tavajjuh,İlgi gösterme,tawaccuh,chg,word,1,
Ch 15,115,طيبە,ṭayyıba,good,Таза (ізгі),Благой,Tayyiba,Tayyibe (temiz),ṭayyıba,chg,word,1,
Ch 15,116,رخصت,ruḫṣat,permission,Рұқсат,Разрешение,Ruxsat,Ruhsat (izin),ruḫṣat,chg,word,1,
Ch 15,117,قدم,qadam,step,Қадам,Шаг,Qadam,Adım (kadem),qadam,chg,word,1,
Ch 15,118,يراق,yıraq,far,Жырақ,Далеко,Yiroq,Irak (uzak),yıraq,chg,word,1,
Ch 15,119,يراق,yıraq,distant,Алыс,Отдаленный,Yiroq,Uzak,yıraq,chg,word,1,
Ch 15,120,مراقبە,murāqaba,trance,Мұрақаба (ойға шому),Медитация (транс),Muroqaba,Murakabe (dalınç),murāqaba,chg,word,1,
Ch 15,123,کورون,körün-,to be seen,Көріну,Виднеться,Ko‘rin-,Görünmek,körün-,chg,word,1,
Ch 15,124,کورون,körün-,to be visible,Көзге түсу,Быть видимым,Ko‘rin-,Gözükmek,körün-,chg,word,1,
Ch 15,143,رسول,rasūl,messenger,Расул (елші),Посланник,Rasul,Resul (elçi),rasūl,chg,word,1,
Ch 15,144,فرزند,ferzend,child,Перзент,Дитя,Farzand,Evlat (ferzend),ferzend,chg,word,1,
Ch 15,145,همت,himmet,ambition,Химет (жігер),Усердие (амбиция),Himmat,Himmet (gayret),himmet,chg,word,1,
Ch 15,146,بيلان,bilän,and,Біле (және),С (и),Bilan,İle (ve),bilän,chg,word,1,
Ch 15,147,خذمت,ḫiẕmet,service,Қызмет,Служба,Xizmat,Hizmet,ḫiẕmet,chg,word,1,
Ch 15,148,خذمت,ḫiẕmet,employment,Жұмыс,Работа,Xizmat,İş,ḫiẕmet,chg,word,1,
Ch 15,150,سرانجام,sarāncām,order,Реттеу,Порядок,Saranjom,Düzen,sarāncām,chg,word,1,
Ch 15,151,نابود,nābūd,annihilated,Жоқ болу,Уничтоженный,Nobud,Nabud,nābūd,chg,word,1,
Ch 15,152,قصد,qaṣd,intent,Қас,Намерение,Qasd,Kasıt,qaṣd,chg,word,1,
Ch 15,153,باعث,bāʿis̱,reason,Себеп,Причина,Bois,Bais,bāʿis̱,chg,word,1,
Ch 15,154,جالال الدين,Calāluʾd-dı̇̄n,Jalal ud-Din,Жалалуддин,Джалалуддин,Jaloliddin,Celaleddin,Calāluʾd-dı̇̄n,chg,word,1,
Ch 15,155,مبارک,mubārak,blessed,Мүбәрак,Благословенный,Muborak,Mübarek,mubārak,chg,word,1,
Ch 15,157,قطبيت,quṭbiyyat,the quality of being a pole,Құтбылық,Качество Полюса (Кутба),Qutbiyat,Kutbiyet,quṭbiyyat,chg,word,1,
Ch 15,158,مرتبە,märtebe,rank,Мәртебе,Степень,Martaba,Mertebe,märtebe,chg,word,1,
Ch 15,159,مرتبە,märtebe,degree,Дәреже,Ранг,Martaba,Derece,märtebe,chg,word,1,
Ch 15,160,مرتبە,märtebe,station,Орын,Положение,Martaba,Makam,märtebe,chg,word,1,
Ch 15,161,حاصل,ḥāṣıl,result,Нәтиже,Результат,Hosil,Hasıl,ḥāṣıl,chg,word,1,
Ch 15,162,حاصل,ḥāṣıl,yield,Өнім,Урожай,Hosil,Ürün,ḥāṣıl,chg,word,1,
Ch 15,163,اردويل,Ardawı̇̄l,Erdabil,Ардебил,Ардебиль,Ardabil,Erdebil,Ardawı̇̄l,chg,word,1,
Ch 15,164,کدخدا,kädḫudā,head of a household,Отағасы,Глава семьи,Kadxudo,Kethüda,kädḫudā,chg,word,1,
